FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,PTPN22,-0.601041439
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,PUM1,-0.441238013
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,RIPK2,-0.48222648
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,RSAD2,1.106242685
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,SIRT2,-0.136300913
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,SLC15A3,0.377193862
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,STING1,-0.237741776
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,TICAM1,0.184298732
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,TKFC,-0.1954979
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,TLR3,-0.35869666
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,TLR4,0.562397026
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,TNFAIP3,0.420749418
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,TRAF3,0.214525613
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,TRIM31,-1.714716885
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,USP15,0.307414208
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002753,ALPK1,-0.579782895
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002753,ANKRD17,0.198514847
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002753,BIRC3,-1.321093282
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002753,DHX58,-0.712902947
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002753,EIF2AK2,0.188796846
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002753,F2RL1,0.956278853
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002753,GBP2,-0.283765372
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002753,GPATCH3,0.640546623
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002753,MYD88,0.52729852
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002753,NFKBIA,-0.419349457
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002753,NLRP3,1.921427531
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002753,NOD1,-0.922211086
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002753,NOD2,-1.419416111
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002753,NOP53,-0.619648378
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002753,NR1H4,-1.811501096
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002753,OAS3,0.209874549
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002753,PELI1,-0.836250139
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002753,PIK3AP1,0.355988933
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002753,PLCG2,-0.401401802
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002753,PRKD1,-0.443189667
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002753,PTPN22,-0.601041439
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002753,PUM1,-0.441238013
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002753,RIPK2,-0.48222648
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002753,RSAD2,1.106242685
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002753,SIRT2,-0.136300913
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002753,SLC15A3,0.377193862
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002753,STING1,-0.237741776
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002753,TICAM1,0.184298732
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002753,TKFC,-0.1954979
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002753,TLR3,-0.35869666
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002753,TLR4,0.562397026
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002753,TNFAIP3,0.420749418
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002753,TRIM31,-1.714716885
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002753,USP15,0.307414208
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,ALPK1,-0.579782895
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,ANKRD17,0.198514847
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,BCL10,0.213213095
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,BIRC3,-1.321093282
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,COLEC10,-0.963768872
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,CREBBP,1.268554005
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,CYBA,-0.16773054
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,DHX58,-0.712902947
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,EIF2AK2,0.188796846
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,EP300,0.756716979
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,F2RL1,0.956278853
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,FOSL1,2.958413358
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,GBP2,-0.283765372
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,GPATCH3,0.640546623
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,IRAK2,0.769949197
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,IRF1,-0.280360389
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,MYD88,0.52729852
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,NFKBIA,-0.419349457
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,NFKBIZ,-1.298233435
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,NLRP3,1.921427531
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,NMI,-0.290872833
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,NOD1,-0.922211086
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,NOD2,-1.419416111
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,NOP53,-0.619648378
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,NR1D1,0.35919905
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,NR1H4,-1.811501096
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,OAS3,0.209874549
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,OTUD4,0.41989831
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,PELI1,-0.836250139
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,PIK3AP1,0.355988933
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,PIK3R1,0.262736406
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,PLCG2,-0.401401802
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,PRKCE,-0.255739031
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,PRKD1,-0.443189667
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,PTPN22,-0.601041439
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,PUM1,-0.441238013
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,RIPK2,-0.48222648
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,RSAD2,1.106242685
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,SIRT2,-0.136300913
